Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha),Temp_Range,Yield (tan/ha)
2013,Quang Ngai,24.83,28.14,22.21,82.86,2918.23,Ngo,56.2,10.6,5.93,5.301386661635695
2013,Quang Ngai,24.83,28.14,22.21,82.86,2918.23,San,375.7,20.5,5.93,18.325935320228282
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Khoai,2.4,0.4,6.289999999999999,5.985037406483791
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Lua dong xuan,228.7,38.6,6.289999999999999,5.924716976244139
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Lua he thu,187.9,32.9,6.289999999999999,5.711072611774718
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Lua mi,0.0,0.0,6.289999999999999,0.0
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Lua mua,5.9,2.3,6.289999999999999,2.5641025641025643
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,Ngo,57.7,10.5,6.289999999999999,5.494714789067708
2014,Quang Ngai,24.93,28.43,22.14,82.02,2355.99,San,354.1,19.1,6.289999999999999,18.538296424270982
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Khoai,4.0,0.4,6.84,9.975062344139651
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Lua dong xuan,231.1,39.3,6.84,5.880257499809165
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Lua he thu,188.9,33.8,6.84,5.588592053489542
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Lua mi,0.0,0.0,6.84,0.0
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Lua mua,7.5,2.6,6.84,2.883506343713956
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,Ngo,56.3,10.2,6.84,5.519066758160965
2015,Quang Ngai,25.42,29.22,22.38,81.47,2156.46,San,377.9,19.8,6.84,19.084894702287762
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Khoai,2.2,0.3,6.400000000000002,7.308970099667774
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Lua dong xuan,209.4,39.1,6.400000000000002,5.355361755453825
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Lua he thu,200.0,34.3,6.400000000000002,5.830733797848459
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Lua mi,0.0,0.0,6.400000000000002,0.0
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Lua mua,6.9,2.4,6.400000000000002,2.873802582257393
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,Ngo,58.8,10.4,6.400000000000002,5.65330256706086
2016,Quang Ngai,25.58,29.21,22.81,82.21,3268.86,San,370.5,19.6,6.400000000000002,18.902096831794296
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Khoai,2.5,0.4,6.279999999999998,6.234413965087282
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Lua dong xuan,231.0,38.8,6.279999999999998,5.953454807865777
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Lua he thu,201.0,34.3,6.279999999999998,5.8598874668377015
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Lua mi,0.0,0.0,6.279999999999998,0.0
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Lua mua,6.8,2.4,6.279999999999998,2.832153269471054
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,Ngo,60.9,10.6,6.279999999999998,5.744741062163947
2017,Quang Ngai,25.31,28.81,22.53,83.37,3510.06,San,353.4,18.4,6.279999999999998,19.205477963154177
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Khoai,2.2,340.0,6.41,0.006470569204208223
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Lua dong xuan,232.6,38.4,6.41,6.057133928803937
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Lua he thu,201.0,34.2,6.41,5.877021139732756
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Lua mi,5.68e-14,0.0,6.41,5.68e-11
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Lua mua,6.7,2.2,6.41,3.044070876874148
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,Ngo,60.4,10.4,6.41,5.807133929429862
2018,Quang Ngai,25.35,28.92,22.51,82.18,2337.44,San,348.6,17.9,6.41,19.473772414948886
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Khoai,2.2,305.0,6.870000000000001,0.007213091104619329
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Lua dong xuan,232.4,38.2,6.870000000000001,6.08361037669171
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Lua he thu,193.6,33.4,6.870000000000001,5.796233645699231
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Lua mi,0.1,0.0,6.870000000000001,100.0
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Lua mua,5.3,1.8,6.870000000000001,2.9428095502498612
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,Ngo,59.4,10.3,6.870000000000001,5.766430443646248
2019,Quang Ngai,26.06,29.87,23.0,79.42,2064.33,San,349.6,17.6,6.870000000000001,19.862507812056133
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Khoai,2.1,288.0,6.57,0.00729164134846754
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Lua dong xuan,230.5,38.0,6.57,6.065629851846004
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Lua he thu,182.7,31.3,6.57,5.836874221270886
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Lua mi,0.0,0.1,6.57,0.0
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Lua mua,5.6,1.9,6.57,2.945817990531299
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,Ngo,58.9,10.3,6.57,5.717891466847878
2020,Quang Ngai,25.44,29.13,22.56,81.82,3274.52,San,340.7,17.8,6.57,19.139374192461098
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Khoai,1.7,226.0,6.34,0.007522090610218539
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Lua dong xuan,243.0,38.0,6.34,6.394568563985159
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Lua he thu,196.2,34.0,6.34,5.7704185171024385
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Lua mi,0.0,0.0,6.34,0.0
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Lua mua,2.4,1.1,6.34,2.1798365122615806
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,Ngo,58.9,10.2,6.34,5.773943731006764
2021,Quang Ngai,25.19,28.7,22.36,79.89,3356.31,San,309.3,17.1,6.34,18.086661598736917
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Khoai,2.0,234.4,5.970000000000002,0.008532386807223518
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Lua dong xuan,232.7,38.4,5.970000000000002,6.05973802765553
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Lua he thu,200.6,35.2,5.970000000000002,5.698701741427801
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Lua mi,0.1,0.0,5.970000000000002,100.0
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Lua mua,2.5,1.2,5.970000000000002,2.0815986677768525
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,Ngo,57.2,10.0,5.970000000000002,5.71942805719428
2022,Quang Ngai,24.86,28.17,22.2,82.63,3074.31,San,245.3,13.1,5.970000000000002,18.723761544920237
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Khoai,2.0,230.6,6.140000000000001,0.008672989275848761
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Lua dong xuan,233.3,38.1,6.140000000000001,6.123198866171491
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Lua he thu,207.7,34.9,6.140000000000001,5.951118879115212
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Lua mi,0.0,0.0,6.140000000000001,0.0
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Lua mua,2.8,1.3,6.140000000000001,2.1521906225980016
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,Ngo,58.2,10.0,6.140000000000001,5.819418058194181
2023,Quang Ngai,25.39,28.85,22.71,82.07,2777.96,San,231.5,13.1,6.140000000000001,17.670406839172582
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Khoai,2.1,233.4,6.210000000000001,0.008997390756680563
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Lua dong xuan,239.4,38.1,6.210000000000001,6.283299650927797
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Lua he thu,211.1,34.9,6.210000000000001,6.048537291195094
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Lua mi,0.0,1.42e-14,6.210000000000001,0.0
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Lua mua,2.8,1.3,6.210000000000001,2.1521906225980016
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,Ngo,59.0,10.1,6.210000000000001,5.841005841005841
2024,Quang Ngai,25.68,29.17,22.96,80.88,2968.44,San,233.7,13.1,6.210000000000001,17.83833295168308
1995,Quang Ninh,22.36,24.83,20.29,81.98,2001.34,Khoai,44.1,7.9,4.539999999999999,5.581571952917352
1995,Quang Ninh,22.36,24.83,20.29,81.98,2001.34,Lua dong xuan,45.7,17.1,4.539999999999999,2.6723583416174495
1995,Quang Ninh,22.36,24.83,20.29,81.98,2001.34,Lua mi,0.0,0.0,4.539999999999999,0.0
1995,Quang Ninh,22.36,24.83,20.29,81.98,2001.34,Lua mua,71.0,28.0,4.539999999999999,2.5356237277240097
1995,Quang Ninh,22.36,24.83,20.29,81.98,2001.34,Ngo,6.0,2.8,4.539999999999999,2.1420921099607284
1996,Quang Ninh,22.22,24.92,19.95,82.16,2080.6,Khoai,45.1,7.7,4.970000000000002,5.856382288014544
1996,Quang Ninh,22.22,24.92,19.95,82.16,2080.6,Lua dong xuan,50.9,17.1,4.970000000000002,2.9764341266592598
1996,Quang Ninh,22.22,24.92,19.95,82.16,2080.6,Lua mi,0.0,0.0,4.970000000000002,0.0
1996,Quang Ninh,22.22,24.92,19.95,82.16,2080.6,Lua mua,84.0,29.1,4.970000000000002,2.8864987457475686
1996,Quang Ninh,22.22,24.92,19.95,82.16,2080.6,Ngo,7.4,3.2,4.970000000000002,2.311777569509528
1997,Quang Ninh,22.67,25.11,20.67,84.56,2241.55,Khoai,42.6,7.4,4.439999999999998,5.755978921767329
1997,Quang Ninh,22.67,25.11,20.67,84.56,2241.55,Lua dong xuan,54.5,17.8,4.439999999999998,3.061625751362283
1997,Quang Ninh,22.67,25.11,20.67,84.56,2241.55,Lua mi,0.0,7.11e-15,4.439999999999998,0.0
1997,Quang Ninh,22.67,25.11,20.67,84.56,2241.55,Lua mua,91.3,29.5,4.439999999999998,3.0948103454120197
1997,Quang Ninh,22.67,25.11,20.67,84.56,2241.55,Ngo,9.9,3.8,4.439999999999998,2.6045777426992895
1998,Quang Ninh,23.47,26.11,21.26,81.7,1637.89,Khoai,39.5,6.8,4.849999999999998,5.807969416262314
1998,Quang Ninh,23.47,26.11,21.26,81.7,1637.89,Lua dong xuan,52.5,17.7,4.849999999999998,2.965934128015366
1998,Quang Ninh,23.47,26.11,21.26,81.7,1637.89,Lua mi,0.0,0.0,4.849999999999998,0.0
1998,Quang Ninh,23.47,26.11,21.26,81.7,1637.89,Lua mua,99.9,29.5,4.849999999999998,3.386325887258059
1998,Quang Ninh,23.47,26.11,21.26,81.7,1637.89,Ngo,10.8,4.1,4.849999999999998,2.633504023408925
1999,Quang Ninh,22.68,25.35,20.44,81.78,1715.05,Khoai,35.9,6.7,4.91,5.35740934188927
1999,Quang Ninh,22.68,25.35,20.44,81.78,1715.05,Lua dong xuan,59.3,17.1,4.91,3.4676334717267996
1999,Quang Ninh,22.68,25.35,20.44,81.78,1715.05,Lua mi,0.0,0.0,4.91,0.0
1999,Quang Ninh,22.68,25.35,20.44,81.78,1715.05,Lua mua,100.7,30.0,4.91,3.356554781507283
1999,Quang Ninh,22.68,25.35,20.44,81.78,1715.05,Ngo,11.1,4.5,4.91,2.466118640302155
2000,Quang Ninh,22.64,25.33,20.37,82.04,1664.58,Khoai,39.4,6.7,4.959999999999997,5.879719444858976
2000,Quang Ninh,22.64,25.33,20.37,82.04,1664.58,Lua dong xuan,72.8,18.3,4.959999999999997,3.977924703568111
2000,Quang Ninh,22.64,25.33,20.37,82.04,1664.58,Lua mi,0.1,0.1,4.959999999999997,0.9900990099009901
2000,Quang Ninh,22.64,25.33,20.37,82.04,1664.58,Lua mua,103.2,30.1,4.959999999999997,3.428457526328029
2000,Quang Ninh,22.64,25.33,20.37,82.04,1664.58,Ngo,12.9,4.9,4.959999999999997,2.6321158947153642
2001,Quang Ninh,22.54,25.1,20.36,84.09,2180.95,Khoai,39.1,6.6,4.740000000000002,5.923344947735192
2001,Quang Ninh,22.54,25.1,20.36,84.09,2180.95,Lua dong xuan,71.7,18.7,4.740000000000002,3.834019571145928
2001,Quang Ninh,22.54,25.1,20.36,84.09,2180.95,Lua mi,0.1,0.1,4.740000000000002,0.9900990099009901
2001,Quang Ninh,22.54,25.1,20.36,84.09,2180.95,Lua mua,114.2,30.1,4.740000000000002,3.7938938905684196
2001,Quang Ninh,22.54,25.1,20.36,84.09,2180.95,Ngo,12.8,4.6,4.740000000000002,2.7820039121930016
2002,Quang Ninh,22.83,25.42,20.67,84.65,2098.8,Khoai,36.6,6.4,4.75,5.717856584908608
2002,Quang Ninh,22.83,25.42,20.67,84.65,2098.8,Lua dong xuan,81.3,19.1,4.75,4.256321658551908
2002,Quang Ninh,22.83,25.42,20.67,84.65,2098.8,Lua mi,0.1,0.1,4.75,0.9900990099009901
2002,Quang Ninh,22.83,25.42,20.67,84.65,2098.8,Lua mua,118.2,30.1,4.75,3.926779841201289
2002,Quang Ninh,22.83,25.42,20.67,84.65,2098.8,Ngo,14.2,4.8,4.75,2.9577171422620285
2003,Quang Ninh,23.19,26.03,20.81,82.16,1861.57,Khoai,37.5,6.3,5.220000000000002,5.951436279955563
2003,Quang Ninh,23.19,26.03,20.81,82.16,1861.57,Lua dong xuan,90.4,19.3,5.220000000000002,4.683695145329257
2003,Quang Ninh,23.19,26.03,20.81,82.16,1861.57,Lua mi,0.1,0.1,5.220000000000002,0.9900990099009901
2003,Quang Ninh,23.19,26.03,20.81,82.16,1861.57,Lua mua,123.8,29.9,5.220000000000002,4.140329754857697
2003,Quang Ninh,23.19,26.03,20.81,82.16,1861.57,Ngo,16.3,5.2,5.220000000000002,3.1340126898673333
2004,Quang Ninh,22.44,25.33,20.03,81.77,1494.18,Khoai,36.1,6.2,5.299999999999997,5.821641670698274
2004,Quang Ninh,22.44,25.33,20.03,81.77,1494.18,Lua dong xuan,92.4,19.0,5.299999999999997,4.862901952528814
2004,Quang Ninh,22.44,25.33,20.03,81.77,1494.18,Lua mi,0.1,0.1,5.299999999999997,0.9900990099009901
2004,Quang Ninh,22.44,25.33,20.03,81.77,1494.18,Lua mua,123.5,29.4,5.299999999999997,4.200537396687188
2004,Quang Ninh,22.44,25.33,20.03,81.77,1494.18,Ngo,19.3,5.8,5.299999999999997,3.327012584037235
2005,Quang Ninh,22.52,25.15,20.37,82.09,1875.7,Khoai,31.6,5.5,4.779999999999998,5.744410107253227
2005,Quang Ninh,22.52,25.15,20.37,82.09,1875.7,Lua dong xuan,91.0,18.3,4.779999999999998,4.972405879460139
2005,Quang Ninh,22.52,25.15,20.37,82.09,1875.7,Lua mi,0.1,0.1,4.779999999999998,0.9900990099009901
2005,Quang Ninh,22.52,25.15,20.37,82.09,1875.7,Lua mua,123.9,28.9,4.779999999999998,4.287048891041833
2005,Quang Ninh,22.52,25.15,20.37,82.09,1875.7,Ngo,22.1,6.4,4.779999999999998,3.452585533510389
2006,Quang Ninh,22.99,25.86,20.65,80.81,1604.36,Khoai,30.0,5.3,5.210000000000001,5.659309564233164
2006,Quang Ninh,22.99,25.86,20.65,80.81,1604.36,Lua dong xuan,89.3,18.4,5.210000000000001,4.8529971197217545
2006,Quang Ninh,22.99,25.86,20.65,80.81,1604.36,Lua mi,0.2,0.1,5.210000000000001,1.9801980198019802
2006,Quang Ninh,22.99,25.86,20.65,80.81,1604.36,Lua mua,113.3,28.8,5.210000000000001,3.933891184333877
2006,Quang Ninh,22.99,25.86,20.65,80.81,1604.36,Ngo,18.3,6.1,5.210000000000001,2.999508277331585
2007,Quang Ninh,22.81,25.72,20.46,80.21,1583.49,Khoai,27.5,4.9,5.259999999999998,5.611099775556009
2007,Quang Ninh,22.81,25.72,20.46,80.21,1583.49,Lua dong xuan,84.8,18.3,5.259999999999998,4.633626577782635
2007,Quang Ninh,22.81,25.72,20.46,80.21,1583.49,Lua mi,0.2,0.9,5.259999999999998,0.22197558268590456
2007,Quang Ninh,22.81,25.72,20.46,80.21,1583.49,Lua mua,124.4,28.1,5.259999999999998,4.426888722821252
2007,Quang Ninh,22.81,25.72,20.46,80.21,1583.49,Ngo,21.2,6.3,5.259999999999998,3.3645453102682112
2008,Quang Ninh,22.1,24.89,19.84,80.91,2067.88,Khoai,25.5,4.6,5.050000000000001,5.5422734188219955
2008,Quang Ninh,22.1,24.89,19.84,80.91,2067.88,Lua dong xuan,86.2,17.3,5.050000000000001,4.982370961216115
2008,Quang Ninh,22.1,24.89,19.84,80.91,2067.88,Lua mi,0.2,0.7,5.050000000000001,0.28530670470756064
2008,Quang Ninh,22.1,24.89,19.84,80.91,2067.88,Lua mua,117.9,28.3,5.050000000000001,4.165930532490018
2008,Quang Ninh,22.1,24.89,19.84,80.91,2067.88,Ngo,23.8,6.8,5.050000000000001,3.499485369798559
2009,Quang Ninh,22.99,25.79,20.72,81.37,1995.25,Khoai,25.1,4.3,5.07,5.83585212741223
2009,Quang Ninh,22.99,25.79,20.72,81.37,1995.25,Lua dong xuan,88.1,17.3,5.07,5.092191202820646
2009,Quang Ninh,22.99,25.79,20.72,81.37,1995.25,Lua mi,0.2,0.1,5.07,1.9801980198019802
2009,Quang Ninh,22.99,25.79,20.72,81.37,1995.25,Lua mua,115.2,27.7,5.07,4.158694631962745
2009,Quang Ninh,22.99,25.79,20.72,81.37,1995.25,Ngo,22.6,6.3,5.07,3.5867322647198856
2010,Quang Ninh,23.0,25.66,20.75,82.3,2070.58,Khoai,27.2,4.5,4.91,6.043101532992669
2010,Quang Ninh,23.0,25.66,20.75,82.3,2070.58,Lua dong xuan,90.1,17.8,4.91,5.061513398123701
2010,Quang Ninh,23.0,25.66,20.75,82.3,2070.58,Lua mi,0.2,0.1,4.91,1.9801980198019802
2010,Quang Ninh,23.0,25.66,20.75,82.3,2070.58,Lua mua,118.5,26.9,4.91,4.405040704806512
2010,Quang Ninh,23.0,25.66,20.75,82.3,2070.58,Ngo,24.0,6.6,4.91,3.6358127556430846
2011,Quang Ninh,21.69,24.32,19.46,80.46,1794.39,Khoai,26.6,4.5,4.859999999999999,5.909797822706065
2011,Quang Ninh,21.69,24.32,19.46,80.46,1794.39,Lua dong xuan,94.9,17.2,4.859999999999999,5.517121097610604
2011,Quang Ninh,21.69,24.32,19.46,80.46,1794.39,Lua mi,0.2,0.1,4.859999999999999,1.9801980198019802
2011,Quang Ninh,21.69,24.32,19.46,80.46,1794.39,Lua mua,117.7,26.7,4.859999999999999,4.4080746039474175
2011,Quang Ninh,21.69,24.32,19.46,80.46,1794.39,Ngo,23.8,6.3,4.859999999999999,3.7771782256784636
2012,Quang Ninh,22.62,25.08,20.53,84.23,2280.01,Khoai,24.7,4.2,4.549999999999997,5.879552487502975
2012,Quang Ninh,22.62,25.08,20.53,84.23,2280.01,Lua dong xuan,93.4,17.2,4.549999999999997,5.429916865298529
2012,Quang Ninh,22.62,25.08,20.53,84.23,2280.01,Lua mi,0.2,0.1,4.549999999999997,1.9801980198019802
2012,Quang Ninh,22.62,25.08,20.53,84.23,2280.01,Lua mua,123.1,26.4,4.549999999999997,4.662702170372334
2012,Quang Ninh,22.62,25.08,20.53,84.23,2280.01,Ngo,22.5,6.0,4.549999999999997,3.7493751041493084
2013,Quang Ninh,22.55,25.19,20.38,82.96,2293.22,Khoai,23.7,4.0,4.810000000000002,5.923519120219945
2013,Quang Ninh,22.55,25.19,20.38,82.96,2293.22,Lua dong xuan,91.9,17.2,4.810000000000002,5.342712632986454
2013,Quang Ninh,22.55,25.19,20.38,82.96,2293.22,Lua mi,0.2,0.1,4.810000000000002,1.9801980198019802
2013,Quang Ninh,22.55,25.19,20.38,82.96,2293.22,Lua mua,118.5,25.8,4.810000000000002,4.592845238556645
2013,Quang Ninh,22.55,25.19,20.38,82.96,2293.22,Ngo,22.3,5.8,4.810000000000002,3.8441647991725563
2014,Quang Ninh,22.75,25.37,20.57,83.18,2239.77,Khoai,23.6,4.0,4.800000000000001,5.898525368657835
2014,Quang Ninh,22.75,25.37,20.57,83.18,2239.77,Lua dong xuan,93.3,17.2,4.800000000000001,5.424103249811058
2014,Quang Ninh,22.75,25.37,20.57,83.18,2239.77,Lua mi,0.2,0.1,4.800000000000001,1.9801980198019802
2014,Quang Ninh,22.75,25.37,20.57,83.18,2239.77,Lua mua,118.0,25.9,4.800000000000001,4.555808656036446
2014,Quang Ninh,22.75,25.37,20.57,83.18,2239.77,Ngo,22.5,5.9,4.800000000000001,3.8129130655821046
2015,Quang Ninh,23.53,26.15,21.37,83.45,2095.1,Khoai,23.2,3.9,4.779999999999998,5.947193027428864
2015,Quang Ninh,23.53,26.15,21.37,83.45,2095.1,Lua dong xuan,93.3,17.0,4.779999999999998,5.487912475736722
2015,Quang Ninh,23.53,26.15,21.37,83.45,2095.1,Lua mi,0.1,0.1,4.779999999999998,0.9900990099009901
2015,Quang Ninh,23.53,26.15,21.37,83.45,2095.1,Lua mua,118.6,25.5,4.779999999999998,4.650798007921258
2015,Quang Ninh,23.53,26.15,21.37,83.45,2095.1,Ngo,23.2,5.9,4.779999999999998,3.931537027622437
2016,Quang Ninh,23.05,25.74,20.79,82.34,2159.3,Khoai,22.5,3.8,4.949999999999999,5.919494869771113
2016,Quang Ninh,23.05,25.74,20.79,82.34,2159.3,Lua dong xuan,92.5,17.0,4.949999999999999,5.440856420210576
2016,Quang Ninh,23.05,25.74,20.79,82.34,2159.3,Lua mi,0.1,7.11e-15,4.949999999999999,99.99999999928899
2016,Quang Ninh,23.05,25.74,20.79,82.34,2159.3,Lua mua,119.3,25.3,4.949999999999999,4.715228647089048
2016,Quang Ninh,23.05,25.74,20.79,82.34,2159.3,Ngo,23.5,5.8,4.949999999999999,4.051025685226685
2017,Quang Ninh,23.05,25.61,20.95,82.46,2451.62,Khoai,21.0,3.5,4.66,5.998286203941731
2017,Quang Ninh,23.05,25.61,20.95,82.46,2451.62,Lua dong xuan,90.4,16.5,4.66,5.478455851160536
2017,Quang Ninh,23.05,25.61,20.95,82.46,2451.62,Lua mi,0.1,0.0,4.66,100.0
2017,Quang Ninh,23.05,25.61,20.95,82.46,2451.62,Lua mua,105.5,25.1,4.66,4.203019800007968
2017,Quang Ninh,23.05,25.61,20.95,82.46,2451.62,Ngo,23.3,5.7,4.66,4.087002280301702
2018,Quang Ninh,23.06,25.66,20.93,82.81,2225.42,Khoai,21.3,3411.0,4.73,0.006244501247580989
2018,Quang Ninh,23.06,25.66,20.93,82.81,2225.42,Lua dong xuan,91.7,16.4,4.73,5.5911224925309435
2018,Quang Ninh,23.06,25.66,20.93,82.81,2225.42,Lua mi,0.0,0.0,4.73,0.0
2018,Quang Ninh,23.06,25.66,20.93,82.81,2225.42,Lua mua,116.9,24.7,4.73,4.73260191895065
2018,Quang Ninh,23.06,25.66,20.93,82.81,2225.42,Ngo,21.3,5.3,4.73,4.018109790605546
2019,Quang Ninh,23.83,26.48,21.67,83.33,1935.67,Khoai,20.2,3300.0,4.809999999999999,0.006121210266299919
2019,Quang Ninh,23.83,26.48,21.67,83.33,1935.67,Lua dong xuan,88.7,15.9,4.809999999999999,5.578265517891957
2019,Quang Ninh,23.83,26.48,21.67,83.33,1935.67,Lua mi,0.0,0.0,4.809999999999999,0.0
2019,Quang Ninh,23.83,26.48,21.67,83.33,1935.67,Lua mua,114.7,24.3,4.809999999999999,4.719970371589646
2019,Quang Ninh,23.83,26.48,21.67,83.33,1935.67,Ngo,22.4,5.4,4.809999999999999,4.147380114793557
2020,Quang Ninh,23.43,25.95,21.33,81.99,1934.08,Khoai,20.5,3169.0,4.620000000000001,0.006468915598322626
2020,Quang Ninh,23.43,25.95,21.33,81.99,1934.08,Lua dong xuan,87.5,15.8,4.620000000000001,5.537624200999937
2020,Quang Ninh,23.43,25.95,21.33,81.99,1934.08,Lua mi,0.0,0.0,4.620000000000001,0.0
2020,Quang Ninh,23.43,25.95,21.33,81.99,1934.08,Lua mua,114.3,23.3,4.620000000000001,4.905368868288915
2020,Quang Ninh,23.43,25.95,21.33,81.99,1934.08,Ngo,24.7,6.1,4.620000000000001,4.048516636616948
2021,Quang Ninh,23.37,26.06,21.1,81.22,1778.17,Khoai,19.2,2882.0,4.959999999999997,0.006662037938224171
2021,Quang Ninh,23.37,26.06,21.1,81.22,1778.17,Lua dong xuan,85.7,15.4,4.959999999999997,5.564573728978638
2021,Quang Ninh,23.37,26.06,21.1,81.22,1778.17,Lua mi,0.0,0.0,4.959999999999997,0.0
2021,Quang Ninh,23.37,26.06,21.1,81.22,1778.17,Lua mua,114.1,23.1,4.959999999999997,4.939180122072638
2021,Quang Ninh,23.37,26.06,21.1,81.22,1778.17,Ngo,23.4,5.6,4.959999999999997,4.177825388323513
2022,Quang Ninh,22.87,25.57,20.62,81.91,2144.34,Khoai,19.2,2940.0,4.949999999999999,0.006530610023602033
2022,Quang Ninh,22.87,25.57,20.62,81.91,2144.34,Lua dong xuan,84.5,15.1,4.949999999999999,5.595655916826701
2022,Quang Ninh,22.87,25.57,20.62,81.91,2144.34,Lua mi,2.84e-14,7.11e-15,4.949999999999999,2.8399999999798074e-11
2022,Quang Ninh,22.87,25.57,20.62,81.91,2144.34,Lua mua,109.8,22.3,4.949999999999999,4.923546029326039
2022,Quang Ninh,22.87,25.57,20.62,81.91,2144.34,Ngo,29.1,5.8,4.949999999999999,5.016376486812619
2023,Quang Ninh,23.58,26.22,21.36,81.44,1660.91,Khoai,18.7,2847.3,4.859999999999999,0.006567623163128872
2023,Quang Ninh,23.58,26.22,21.36,81.44,1660.91,Lua dong xuan,82.7,14.9,4.859999999999999,5.549963089725522
2023,Quang Ninh,23.58,26.22,21.36,81.44,1660.91,Lua mi,0.0,7.11e-15,4.859999999999999,0.0
2023,Quang Ninh,23.58,26.22,21.36,81.44,1660.91,Lua mua,107.5,21.9,4.859999999999999,4.9084516688735675
2023,Quang Ninh,23.58,26.22,21.36,81.44,1660.91,Ngo,27.8,5.9,4.859999999999999,4.711065921030334
2024,Quang Ninh,23.73,26.3,21.61,81.79,2203.46,Khoai,18.8,2803.4,4.690000000000001,0.006706140149054666
2024,Quang Ninh,23.73,26.3,21.61,81.79,2203.46,Lua dong xuan,82.7,14.9,4.690000000000001,5.549963089725522
